15:36:49.979897,12.1,38.3
15:36:50.482015,0.5,38.3
15:36:50.984147,0.5,38.3
15:36:51.485973,0.5,38.3
15:36:51.988122,0.5,38.3
15:36:52.490143,0.0,38.3
15:36:52.991909,0.5,38.3
15:36:53.494060,3.4,38.2
15:36:53.995728,2.5,38.2
15:36:54.497809,0.5,38.2
15:36:54.999872,0.0,38.2
15:36:55.501448,2.5,38.2
15:36:56.003295,0.5,38.2
15:36:56.505356,1.0,38.2
15:36:57.007163,0.5,38.2
15:36:57.508830,3.0,38.2
15:36:58.010403,0.5,38.2
15:36:58.512101,0.0,38.2
15:36:59.013955,1.5,38.2
15:36:59.515805,5.5,38.2
15:37:00.017310,1.0,38.2
15:37:00.518806,0.5,38.2
15:37:01.020242,0.0,38.2
15:37:01.521640,3.9,38.2
15:37:02.023076,2.9,38.2
15:37:02.524664,1.0,38.2
15:37:03.026180,0.0,38.2
15:37:03.527766,0.0,38.2
15:37:04.029276,1.0,38.2
15:37:04.530768,1.0,38.2
15:37:05.032245,1.0,38.2
15:37:05.533737,0.0,38.2
15:37:06.035189,1.5,38.2
15:37:06.536687,1.0,38.2
15:37:07.037528,3.9,38.2
15:37:07.538940,1.0,38.2
15:37:08.040698,0.0,38.2
15:37:08.542680,0.0,38.2
15:37:09.044636,2.0,38.2
15:37:09.545915,0.0,38.2
15:37:10.046715,0.5,38.2
15:37:10.548126,1.5,38.2
15:37:11.049440,1.0,38.2
15:37:11.551006,3.0,38.2
15:37:12.052626,2.0,38.2
15:37:12.554091,0.5,38.2
15:37:13.055886,0.0,38.2
15:37:13.557720,1.0,38.2
15:37:14.059356,0.0,38.2
15:37:14.560983,1.5,38.2
15:37:15.062341,0.5,38.2
15:37:15.563860,0.5,38.2
15:37:16.065264,0.0,38.2
15:37:16.566617,1.0,38.2
15:37:17.068452,0.0,38.2
15:37:17.570179,0.5,38.2
15:37:18.071299,0.0,38.2
15:37:18.572583,0.5,38.2
15:37:19.073961,0.5,38.2
15:37:19.575196,1.0,38.2
15:37:20.077070,1.5,38.2
15:37:20.578026,3.4,38.2
15:37:21.079587,4.4,38.2
15:37:21.580758,0.5,38.2
15:37:22.082090,2.5,38.2
15:37:22.583600,1.0,38.2
15:37:23.085058,0.0,38.2
15:37:23.586346,0.5,38.2
15:37:24.088360,1.0,38.2
15:37:24.589589,1.0,38.2
15:37:25.090455,0.5,38.2
15:37:25.591814,0.5,38.2
15:37:26.093341,3.9,38.2
15:37:26.594693,0.5,38.2
15:37:27.096054,0.5,38.2
15:37:27.597472,0.5,38.2
15:37:28.098819,0.0,38.2
15:37:28.600211,0.5,38.2
15:37:29.101824,0.5,38.2
15:37:29.603469,1.0,38.2
15:37:30.105059,1.0,38.2
15:37:30.606579,4.3,38.2
15:37:31.108041,2.5,38.2
15:37:31.609534,0.0,38.2
15:37:32.111043,1.0,38.2
15:37:32.612628,0.0,38.2
15:37:33.114482,0.0,38.2
15:37:33.616189,1.0,38.2
15:37:34.117672,0.5,38.2
